Date,Model_Phase,Earned_Income,Earned_Income_Tax,Employer_Super_Contrib,Super_Balance_Contrib,Super_Fees,Super_Balance_Value,Super_Drawdown,Expenses,Loan_Period,Loan_Begin_Balance,Loan_Payment,Loan_Interest,Disposable_Income,Amount_Saved,Savings_Bal,Savings_Val
1/09/2071,2,0,0,0,0,0,0,0,1225.893778,0,0,0,0,-1225.893778,0,-20252.6569,-44181.0525
1/10/2071,2,0,0,0,0,0,0,0,1112.288157,0,0,0,0,-1112.288157,0,-20252.6569,-44291.50513
1/11/2071,2,0,0,0,0,0,0,0,928.9011998,0,0,0,0,-928.9011998,0,-20252.6569,-44402.2339
1/12/2071,2,0,0,0,0,0,0,0,860.1270095,0,0,0,0,-860.1270095,0,-20252.6569,-44513.23948
1/01/2072,2,0,0,0,0,0,0,0,1095.631495,0,0,0,0,-1095.631495,0,-20252.6569,-44624.52258
1/02/2072,2,0,0,0,0,0,0,0,913.6155382,0,0,0,0,-913.6155382,0,-20252.6569,-44736.08389
1/03/2072,2,0,0,0,0,0,0,0,819.1464748,0,0,0,0,-819.1464748,0,-20252.6569,-44847.9241
1/04/2072,2,0,0,0,0,0,0,0,854.2955552,0,0,0,0,-854.2955552,0,-20252.6569,-44960.04391
1/05/2072,2,0,0,0,0,0,0,0,839.1611117,0,0,0,0,-839.1611117,0,-20252.6569,-45072.44402
1/06/2072,2,0,0,0,0,0,0,0,935.1839466,0,0,0,0,-935.1839466,0,-20252.6569,-45185.12513
1/07/2072,2,0,0,0,0,0,0,0,1060.464482,0,0,0,0,-1060.464482,0,-20252.6569,-45298.08794
1/08/2072,2,0,0,0,0,0,0,0,868.7203816,0,0,0,0,-868.7203816,0,-20252.6569,-45411.33316
1/09/2072,2,0,0,0,0,0,0,0,898.285899,0,0,0,0,-898.285899,0,-20252.6569,-45524.86149
1/10/2072,2,0,0,0,0,0,0,0,1212.520634,0,0,0,0,-1212.520634,0,-20252.6569,-45638.67365
1/11/2072,2,0,0,0,0,0,0,0,775.490038,0,0,0,0,-775.490038,0,-20252.6569,-45752.77033
1/12/2072,2,0,0,0,0,0,0,0,1130.513729,0,0,0,0,-1130.513729,0,-20252.6569,-45867.15226
1/01/2073,2,0,0,0,0,0,0,0,1234.776327,0,0,0,0,-1234.776327,0,-20252.6569,-45981.82014
1/02/2073,2,0,0,0,0,0,0,0,816.8748792,0,0,0,0,-816.8748792,0,-20252.6569,-46096.77469
1/03/2073,2,0,0,0,0,0,0,0,1085.690826,0,0,0,0,-1085.690826,0,-20252.6569,-46212.01662
1/04/2073,2,0,0,0,0,0,0,0,1122.988805,0,0,0,0,-1122.988805,0,-20252.6569,-46327.54667
1/05/2073,2,0,0,0,0,0,0,0,979.4534716,0,0,0,0,-979.4534716,0,-20252.6569,-46443.36553
1/06/2073,2,0,0,0,0,0,0,0,1087.108616,0,0,0,0,-1087.108616,0,-20252.6569,-46559.47395
1/07/2073,2,0,0,0,0,0,0,0,1176.855295,0,0,0,0,-1176.855295,0,-20252.6569,-46675.87263
1/08/2073,2,0,0,0,0,0,0,0,1181.5385,0,0,0,0,-1181.5385,0,-20252.6569,-46792.56231
1/09/2073,2,0,0,0,0,0,0,0,795.1363118,0,0,0,0,-795.1363118,0,-20252.6569,-46909.54372
1/10/2073,2,0,0,0,0,0,0,0,770.6672039,0,0,0,0,-770.6672039,0,-20252.6569,-47026.81758
1/11/2073,2,0,0,0,0,0,0,0,1160.527485,0,0,0,0,-1160.527485,0,-20252.6569,-47144.38462
1/12/2073,2,0,0,0,0,0,0,0,847.4899901,0,0,0,0,-847.4899901,0,-20252.6569,-47262.24558
1/01/2074,2,0,0,0,0,0,0,0,808.7031816,0,0,0,0,-808.7031816,0,-20252.6569,-47380.4012
